"","ID","size_class","Species","Season","Year","Slough","Site","Habitat","Length","Wet_Weight","Sex","Amphipoda","Araneae","Argulus","Belo/Naucor","Centrarchid","Chironomid","Cladocera","Coleoptera","Collembola","Copepoda","Cyprinodontid","Detritus","Diptera","Empty","Ephemeroptera","Green Algae","Hemiptera","Hydrachnidia","Hymenoptera","Misc","Misc Fish","Misc Invert","Mollusca","Odonata","Oligochaeta","Ostracoda","Palaemonetes","Periphyton","Procambarus","Trichoptera","Vasc Plant"
"123","EE02","E.eve1","ELAEVE","Dry",2019,"TSL","AH02","Marsh",13.59,0.075,NA,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"124","EE03","E.eve1","ELAEVE","Dry",2019,"TSL","AH09","Pond",17.42,0.172,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"125","EE04","E.eve1","ELAEVE","Dry",2019,"TSL","AH09","Pond",19.67,0.234,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"126","EE05","E.eve1","ELAEVE","Wet",2018,"SRS","AH13","NP",19.58,0.215,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"127","EE06","E.eve1","ELAEVE","Wet",2018,"SRS","AH13","NP",19.95,0.253,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"128","EE07","E.eve1","ELAEVE","Wet",2018,"SRS","AH13","NP",16.79,0.116,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"129","EE08","E.eve1","ELAEVE","Wet",2018,"SRS","AH13","NP",20.49,0.292,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"130","EE09","E.eve1","ELAEVE","Wet",2018,"SRS","AH13","NP",16.36,0.14,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"131","EE10","E.eve1","ELAEVE","Wet",2018,"SRS","AH13","NP",20.3,0.246,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"132","EE11","E.eve1","ELAEVE","Wet",2018,"TSL","AH09","NP",20.24,0.208,NA,7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"133","EE12","E.eve1","ELAEVE","Wet",2018,"TSL","AH09","Marsh",14.74,0.089,NA,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"134","EE13","E.eve1","ELAEVE","Wet",2018,"TSL","AH09","NP",20.72,0.193,NA,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"135","EE15","E.eve1","ELAEVE","Wet",2018,"TSL","AH02","NP",18.34,0.163,NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"136","EE16","E.eve1","ELAEVE","Wet",2018,"SRS","CPB","Pond",16.06,0.122,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"137","EE17","E.eve1","ELAEVE","Wet",2018,"SRS","CPB","Pond",14.52,0.095,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"138","EE18","E.eve1","ELAEVE","Wet",2018,"SRS","CPB","Pond",16.21,0.14,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"139","EE19","E.eve1","ELAEVE","Wet",2018,"SRS","CPB","Pond",16.06,0.137,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"140","EE20","E.eve1","ELAEVE","Wet",2018,"SRS","AHWG16","Marsh",15.24,0.119,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141","EE21","E.eve1","ELAEVE","Wet",2018,"SRS","AHWG16","Marsh",12.43,0.084,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"142","EE22","E.eve1","ELAEVE","Wet",2018,"SRS","AHWG16","Marsh",16.14,0.134,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"143","EE23","E.eve1","ELAEVE","Wet",2018,"SRS","AHWG16","Marsh",15.45,0.099,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"144","EE27","E.eve1","ELAEVE","Wet",2018,"SRS","AHWG16","NP",20.61,0.239,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"145","EE28","E.eve1","ELAEVE","Wet",2018,"SRS","AHWG16","NP",19.2,0.176,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"146","EE29","E.eve1","ELAEVE","Wet",2018,"SRS","AHWG16","NP",18.32,0.224,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"147","EE30","E.eve1","ELAEVE","Wet",2018,"SRS","AHWG16","NP",18.13,0.209,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"148","EE31","E.eve1","ELAEVE","Wet",2018,"SRS","AHWG16","NP",17.66,0.189,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"149","EE32","E.eve1","ELAEVE","Wet",2018,"SRS","AHWG16","NP",17.58,0.183,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"150","EE33","E.eve1","ELAEVE","Wet",2018,"SRS","AHWG16","NP",14.44,0.11,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"151","EE34","E.eve1","ELAEVE","Wet",2018,"SRS","AHWG16","NP",14.38,0.102,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"152","EE35","E.eve1","ELAEVE","Wet",2018,"SRS","AHWG16","NP",13.78,0.098,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"153","EE36","E.eve1","ELAEVE","Wet",2018,"SRS","AHWG16","NP",20.31,0.211,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"154","EE37","E.eve1","ELAEVE","Wet",2018,"SRS","AHWG16","NP",17.92,0.162,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"155","EE38","E.eve1","ELAEVE","Wet",2018,"SRS","AHWG16","NP",14.45,0.094,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"156","EE39","E.eve1","ELAEVE","Wet",2018,"SRS","AHWG16","NP",19.64,0.198,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"157","EE40","E.eve1","ELAEVE","Wet",2018,"SRS","AHWG16","NP",14.19,0.073,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"158","EE41","E.eve1","ELAEVE","Wet",2018,"SRS","AHWG16","NP",16.56,0.096,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"159","EE42","E.eve1","ELAEVE","Wet",2018,"SRS","AHWG16","NP",17.41,0.132,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"160","EE43","E.eve1","ELAEVE","Wet",2018,"SRS","AHWG16","NP",18.04,0.149,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"161","EE44","E.eve1","ELAEVE","Wet",2018,"SRS","AHWG16","NP",16.35,0.114,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"162","EE45","E.eve1","ELAEVE","Wet",2018,"SRS","LJB","Pond",15.37,0.132,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"163","EE46","E.eve1","ELAEVE","Wet",2018,"SRS","LJB","Pond",13.03,0.116,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"164","EE47","E.eve1","ELAEVE","Wet",2018,"SRS","LJB","Pond",22.7,0.401,NA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0
"165","EE48","E.eve1","ELAEVE","Wet",2018,"SRS","LJB","Pond",15.6,0.117,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"166","EE49","E.eve1","ELAEVE","Wet",2018,"SRS","LJB","Pond",17.15,0.123,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"167","EE50","E.eve1","ELAEVE","Wet",2018,"SRS","LJB","Pond",18.97,0.237,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"168","EE51","E.eve1","ELAEVE","Wet",2018,"SRS","LJB","Pond",17.55,0.195,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"169","EE52","E.eve1","ELAEVE","Wet",2018,"SRS","LJB","Pond",17.23,0.199,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"170","EE53","E.eve1","ELAEVE","Wet",2018,"SRS","LJB","Pond",16.05,0.134,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"171","EE54","E.eve1","ELAEVE","Dry",2019,"SRS","AH13","Marsh",20.68,0.294,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"172","EE55","E.eve1","ELAEVE","Dry",2019,"SRS","AH13","Marsh",15.95,0.118,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"173","EE56","E.eve1","ELAEVE","Dry",2019,"SRS","AH13","Marsh",13.86,0.096,NA,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"174","EE66","E.eve1","ELAEVE","Dry",2019,"SRS","AH11","Pond",12.57,0.06,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"175","EE67","E.eve1","ELAEVE","Dry",2019,"SRS","AH11","Marsh",10.45,0.028,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"176","EE68","E.eve1","ELAEVE","Dry",2019,"SRS","AH11","Marsh",10.72,0.034,NA,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"177","EE69","E.eve1","ELAEVE","Dry",2019,"SRS","AH11","Marsh",21.09,0.296,NA,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0
"178","EE70","E.eve1","ELAEVE","Dry",2019,"SRS","AHWG16","Marsh",14.29,0.075,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"179","EE71","E.eve1","ELAEVE","Dry",2019,"SRS","AHWG16","Marsh",16.12,0.151,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"180","EE72","E.eve1","ELAEVE","Dry",2019,"SRS","AHWG16","Marsh",15.76,0.137,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"181","EE73","E.eve1","ELAEVE","Dry",2019,"SRS","AHWG16","Marsh",18.3,0.181,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"182","EG06","E.glo1","ENNGLO","Dry",2019,"TSL","AH05","Marsh",17.86,0.236,NA,4,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"183","EG07","E.glo1","ENNGLO","Dry",2019,"TSL","AH02","Marsh",20.01,0.274,NA,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"184","EG08","E.glo1","ENNGLO","Dry",2019,"TSL","AH03","Marsh",26.64,0.708,NA,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"185","EG09","E.glo1","ENNGLO","Dry",2019,"TSL","AH02","Marsh",18.43,0.23,NA,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"186","EG10","E.glo1","ENNGLO","Dry",2019,"TSL","AHMDB","Marsh",15.88,0.124,NA,0,0,0,0,0,0,18,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"187","EG11","E.glo1","ENNGLO","Dry",2019,"TSL","AHMDB","Marsh",19.95,0.259,NA,1,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"188","EG12","E.glo1","ENNGLO","Dry",2019,"TSL","AHMDB","Marsh",16.97,0.142,NA,1,0,0,0,0,0,18,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"189","EG13","E.glo1","ENNGLO","Dry",2019,"TSL","AHMDB","Marsh",30.23,0.915,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"190","EG14","E.glo1","ENNGLO","Dry",2019,"TSL","AHMDB","Marsh",19.47,0.233,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"191","EG15","E.glo1","ENNGLO","Wet",2018,"SRS","AH13","Pond",36.62,1.453,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0
"192","EG16","E.glo1","ENNGLO","Wet",2018,"TSL","AH05","NP",33.52,1.432,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"193","EG18","E.glo1","ENNGLO","Wet",2018,"TSL","AH09","NP",26.36,0.757,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"194","EG42","E.glo1","ENNGLO","Wet",2018,"SRS","AH11","Marsh",31.45,1.001,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,1,0,0,0,0
"195","EG55","E.glo1","ENNGLO","Wet",2018,"SRS","LJB","Pond",26.6,0.645,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
"196","EG56","E.glo1","ENNGLO","Wet",2018,"SRS","LJB","Pond",31.94,0.911,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0
"197","EG60","E.glo1","ENNGLO","Dry",2019,"SRS","AH11","Marsh",35.64,1.611,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0
"198","EG83","E.glo1","ENNGLO","Dry",2019,"SRS","8A","Marsh",36.63,1.921,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"199","EG84","E.glo1","ENNGLO","Dry",2019,"SRS","8A","Marsh",37.53,2.124,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"200","EG85","E.glo1","ENNGLO","Dry",2019,"SRS","8A","Marsh",38.07,2.571,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0
"201","EG86","E.glo1","ENNGLO","Dry",2019,"SRS","8A","Marsh",41.68,2.881,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"202","EU01","E.suc1","ERISUC","Wet",2018,"SRS","8B","Marsh",50,8.691,NA,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,12,0,0,0,0,0
"203","EU02","E.suc1","ERISUC","Wet",2018,"SRS","8B","Marsh",98,27.09,NA,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"204","EU03","E.suc1","ERISUC","Wet",2018,"SRS","8A","Marsh",73.93,9.632,NA,2,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"205","EU05","E.suc2","ERISUC","Wet",2018,"SRS","7C","Pond",103.92,25.324,NA,3,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"206","EU06","E.suc1","ERISUC","Wet",2018,"SRS","6B","Pond",72.85,9.371,NA,0,0,0,0,0,6,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"207","EU07","E.suc1","ERISUC","Wet",2018,"SRS","LJB","Pond",91.33,20.986,NA,4,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"208","EU08","E.suc1","ERISUC","Wet",2018,"SRS","AHCFPB","Pond",77.78,10.201,NA,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
"209","EU09","E.suc1","ERISUC","Wet",2018,"SRS","AHCFPB","Pond",89.87,16.753,NA,0,0,0,0,0,6,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
"210","EU10","E.suc2","ERISUC","Wet",2018,"SRS","AHCFPB","Pond",120.97,41.744,NA,0,0,0,0,0,11,24,0,0,0,0,1,0,0,0,0,0,1,0,0,0,17,0,0,0,6,0,0,0,0,0
"211","EU11","E.suc2","ERISUC","Wet",2018,"SRS","AHCFPB","Pond",128.76,58.291,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"212","EU12","E.suc1","ERISUC","Wet",2018,"SRS","AHSC","Pond",99.23,22.552,NA,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"213","EU13","E.suc2","ERISUC","Wet",2018,"SRS","AHSC","Pond",117.46,40.112,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"214","EU14","E.suc2","ERISUC","Wet",2018,"SRS","6C","Pond",125.21,55.784,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"215","EU15","E.suc2","ERISUC","Wet",2018,"SRS","7B","Pond",121.78,46.66,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"216","EU16","E.suc1","ERISUC","Dry",2019,"SRS","LJB","Pond",99.53,22.537,NA,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0
"217","EU17","E.suc1","ERISUC","Dry",2019,"SRS","LJB","Pond",91.2,18.639,NA,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"218","EU18","E.suc2","ERISUC","Dry",2019,"SRS","AHCFPB","Pond",111.13,26.893,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"219","EU19","E.suc2","ERISUC","Dry",2019,"SRS","AHCFPB","Pond",121.72,44.685,NA,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"220","EU20","E.suc2","ERISUC","Dry",2019,"SRS","AHCFPB","Pond",140.26,62.441,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"221","EU21","E.suc1","ERISUC","Dry",2019,"SRS","8A","Marsh",63,6.091,NA,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0
"222","EU22","E.suc1","ERISUC","Dry",2019,"SRS","8A","Marsh",78.31,12.034,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"223","EU23","E.suc1","ERISUC","Dry",2019,"SRS","8A","Marsh",84.72,13.777,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,10,0,0,0,0,0
"224","EU24","E.suc1","ERISUC","Dry",2019,"SRS","8A","Marsh",90.39,16.204,NA,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"225","EU25","E.suc2","ERISUC","Dry",2019,"SRS","AHCFPB","Pond",134.15,48.917,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"226","FC109","F.chr1","FUNCHR","Wet",2018,"SRS","AHWG16","NP",24.48,0.309,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"227","FC112","F.chr1","FUNCHR","Wet",2018,"SRS","AH11","Marsh",21.27,0.153,NA,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"228","FC113","F.chr1","FUNCHR","Wet",2018,"SRS","AH11","Marsh",20.67,0.161,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0
"229","FC114","F.chr1","FUNCHR","Wet",2018,"SRS","AH11","Marsh",15.46,0.064,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230","FC115","F.chr1","FUNCHR","Wet",2018,"SRS","AH11","Marsh",14.04,0.058,NA,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0
"231","FC116","F.chr1","FUNCHR","Wet",2018,"SRS","AH11","Marsh",24.21,0.316,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"232","FC117","F.chr1","FUNCHR","Wet",2018,"SRS","AH11","Marsh",14.31,0.059,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0
"233","FC12","F.chr1","FUNCHR","Dry",2019,"TSL","AH05","Marsh",20.46,0.174,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"234","FC122","F.chr1","FUNCHR","Wet",2018,"SRS","LJB","Pond",16.29,0.063,NA,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0
"235","FC123","F.chr1","FUNCHR","Wet",2018,"SRS","LJB","Pond",13.07,0.03,NA,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"236","FC124","F.chr1","FUNCHR","Wet",2018,"SRS","LJB","Pond",14.93,0.053,NA,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
"237","FC127","F.chr1","FUNCHR","Wet",2018,"SRS","LJB","Pond",13.18,0.044,NA,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"238","FC128","F.chr1","FUNCHR","Wet",2018,"SRS","LJB","Pond",11.77,0.029,NA,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"239","FC129","F.chr1","FUNCHR","Wet",2018,"SRS","LJB","Pond",12.81,0.03,NA,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"240","FC13","F.chr1","FUNCHR","Dry",2019,"TSL","AH05","Marsh",28.02,0.473,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"241","FC142","F.chr2","FUNCHR","Dry",2019,"SRS","AH13","Pond",41.22,1.339,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"242","FC143","F.chr1","FUNCHR","Dry",2019,"SRS","AH13","Pond",28.74,0.449,NA,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"243","FC152","F.chr1","FUNCHR","Dry",2019,"SRS","CPB","Pond",22.4,0.267,NA,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
